LECROYWaveRunner„U,21892,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Jun-2021 15:24:40,0                 
Time,Ampl
-6.488417e-08,0.00024296
-6.478417e-08,0.000274094
-6.468417e-08,-3.98379e-05
-6.458417e-08,-0.000434199
-6.448417e-08,-0.000588571
-6.438417e-08,-0.000449766
-6.428417e-08,-8.91331e-05
-6.418417e-08,0.000113236
-6.408417e-08,8.72916e-05
-6.398417e-08,7.56164e-05
-6.388417e-08,0.000228691
-6.378417e-08,0.000150856
-6.368417e-08,2.37268e-05
-6.358417e-08,0.000109345
-6.348417e-08,-0.000192912
-6.338417e-08,-0.000334311
-6.328417e-08,-0.000200696
-6.318417e-08,-0.000257774
-6.308417e-08,-0.000252585
-6.298417e-08,-0.000102105
-6.288417e-08,9.24806e-05
-6.278417e-08,0.000244258
-6.268417e-08,0.000411602
-6.258417e-08,0.000442735
-6.248417e-08,0.000123614
-6.238417e-08,9.45719e-06
-6.228417e-08,0.000263716
-6.218417e-08,4.26823e-06
-6.208417e-08,-0.000186426
-6.198417e-08,0.000108047
-6.188417e-08,-2.16766e-05
-6.178417e-08,-1.25959e-05
-6.168417e-08,0.000433655
-6.158417e-08,0.000608782
-6.148417e-08,0.000719048
-6.138417e-08,0.00078391
-6.128417e-08,0.000594513
-6.118417e-08,0.000406413
-6.108417e-08,0.000123614
-6.098417e-08,-0.000257774
-6.088417e-08,-0.000430307
-6.078417e-08,-0.000282422
-6.068417e-08,7.69137e-05
-6.058417e-08,0.000140478
-6.048417e-08,0.000324687
-6.038417e-08,0.00078391
-6.028417e-08,0.000927903
-6.018417e-08,0.00119254
-6.008417e-08,0.00118476
-5.998417e-08,0.000588026
-5.988417e-08,0.000353226
-5.978417e-08,0.000438844
-5.968417e-08,0.000277986
-5.958417e-08,-7.09717e-05
-5.948417e-08,-0.000274638
-5.938417e-08,2.37268e-05
-5.928417e-08,0.000588026
-5.918417e-08,0.000794288
-5.908417e-08,0.000599702
-5.898417e-08,0.000402521
-5.888417e-08,0.000402521
-5.878417e-08,0.000429763
-5.868417e-08,0.00013529
-5.858417e-08,-0.000270747
-5.848417e-08,-0.000423821
-5.838417e-08,-0.000558734
-5.828417e-08,-0.000611921
-5.818417e-08,-0.000423821
-5.808417e-08,-0.000100808
-5.798417e-08,0.000389549
-5.788417e-08,0.000639916
-5.778417e-08,0.000432358
-5.768417e-08,0.000371387
-5.758417e-08,0.000306525
-5.748417e-08,6.52385e-05
-5.738417e-08,-0.000351176
-5.728417e-08,-0.000788346
-5.718417e-08,-0.000497764
-5.708417e-08,-0.000303178
-5.698417e-08,-0.000469224
-5.688417e-08,-0.000264261
-5.678417e-08,-6.05938e-05
-5.668417e-08,-7.09717e-05
-5.658417e-08,4.57799e-05
-5.648417e-08,0.000406413
-5.638417e-08,0.000337659
-5.628417e-08,-0.000103403
-5.618417e-08,-0.000266855
-5.608417e-08,-0.000525006
-5.598417e-08,-0.00106855
-5.588417e-08,-0.00129686
-5.578417e-08,-0.00136691
-5.568417e-08,-0.00130854
-5.558417e-08,-0.000914178
-5.548417e-08,-0.000575598
-5.538417e-08,-0.000403065
-5.528417e-08,-0.000675486
-5.518417e-08,-0.000975148
-5.508417e-08,-0.000905097
-5.498417e-08,-0.00103742
-5.488417e-08,-0.00154204
-5.478417e-08,-0.00167047
-5.468417e-08,-0.00138118
-5.458417e-08,-0.00166009
-5.448417e-08,-0.00184689
-5.438417e-08,-0.00141232
-5.428417e-08,-0.00120087
-5.418417e-08,-0.00152777
-5.408417e-08,-0.00193511
-5.398417e-08,-0.00194159
-5.388417e-08,-0.00201553
-5.378417e-08,-0.00226461
-5.368417e-08,-0.00225812
-5.358417e-08,-0.0022205
-5.348417e-08,-0.00266286
-5.338417e-08,-0.00326997
-5.328417e-08,-0.00329332
-5.318417e-08,-0.00304944
-5.308417e-08,-0.00277442
-5.298417e-08,-0.00267713
-5.288417e-08,-0.00290804
-5.278417e-08,-0.00293787
-5.268417e-08,-0.0028795
-5.258417e-08,-0.00305073
-5.248417e-08,-0.00311041
-5.238417e-08,-0.00318565
-5.228417e-08,-0.00369546
-5.218417e-08,-0.00397437
-5.208417e-08,-0.00387967
-5.198417e-08,-0.00389653
-5.188417e-08,-0.00404701
-5.178417e-08,-0.00423771
-5.168417e-08,-0.00425327
-5.158417e-08,-0.00435316
-5.148417e-08,-0.00458277
-5.138417e-08,-0.00458407
-5.128417e-08,-0.00454645
-5.118417e-08,-0.0047112
-5.108417e-08,-0.00504459
-5.098417e-08,-0.00511983
-5.088417e-08,-0.00516523
-5.078417e-08,-0.00527809
-5.068417e-08,-0.00521064
-5.058417e-08,-0.00536501
-5.048417e-08,-0.00530274
-5.038417e-08,-0.00502513
-5.028417e-08,-0.00504848
-5.018417e-08,-0.00535852
-5.008417e-08,-0.00573991
-4.998417e-08,-0.00590726
-4.988417e-08,-0.00603828
-4.978417e-08,-0.00609146
-4.968417e-08,-0.00604217
-4.958417e-08,-0.00620043
-4.948417e-08,-0.00626659
-4.938417e-08,-0.00606422
-4.928417e-08,-0.0058865
-4.918417e-08,-0.00573732
-4.908417e-08,-0.00597601
-4.898417e-08,-0.00656885
-4.888417e-08,-0.00676992
-4.878417e-08,-0.00670765
-4.868417e-08,-0.00658442
-4.858417e-08,-0.00679846
-4.848417e-08,-0.00712407
-4.838417e-08,-0.00705142
-4.828417e-08,-0.00703845
-4.818417e-08,-0.00679197
-4.808417e-08,-0.00636129
-4.798417e-08,-0.00607719
-4.788417e-08,-0.00615114
-4.778417e-08,-0.00642875
-4.768417e-08,-0.0065429
-4.758417e-08,-0.00685424
-4.748417e-08,-0.00723563
-4.738417e-08,-0.00726157
-4.728417e-08,-0.00705272
-4.718417e-08,-0.00702677
-4.708417e-08,-0.00707607
-4.698417e-08,-0.00691002
-4.688417e-08,-0.00671025
-4.678417e-08,-0.00684386
-4.668417e-08,-0.00708126
-4.658417e-08,-0.00679327
-4.648417e-08,-0.00676603
-4.638417e-08,-0.0073926
-4.628417e-08,-0.00747692
-4.618417e-08,-0.00746135
-4.608417e-08,-0.00775323
-4.598417e-08,-0.00801657
-4.588417e-08,-0.00783106
-4.578417e-08,-0.00733552
-4.568417e-08,-0.00721487
-4.558417e-08,-0.00694375
-4.548417e-08,-0.00694894
-4.538417e-08,-0.00727455
-4.528417e-08,-0.00737054
-4.518417e-08,-0.00740557
-4.508417e-08,-0.00738092
-4.498417e-08,-0.00793873
-4.488417e-08,-0.00835126
-4.478417e-08,-0.00803603
-4.468417e-08,-0.00800749
-4.458417e-08,-0.00808662
-4.448417e-08,-0.00803603
-4.438417e-08,-0.00750027
-4.428417e-08,-0.00695543
-4.418417e-08,-0.00719152
-4.408417e-08,-0.00742632
-4.398417e-08,-0.00738741
-4.388417e-08,-0.00751713
-4.378417e-08,-0.00760015
-4.368417e-08,-0.00725509
-4.358417e-08,-0.00742114
-4.348417e-08,-0.00767799
-4.338417e-08,-0.00722525
-4.328417e-08,-0.00714482
-4.318417e-08,-0.00699823
-4.308417e-08,-0.00651566
-4.298417e-08,-0.00637945
-4.288417e-08,-0.00625232
-4.278417e-08,-0.00604995
-4.268417e-08,-0.00617708
-4.258417e-08,-0.00683349
-4.248417e-08,-0.00716039
-4.238417e-08,-0.00660387
-4.228417e-08,-0.00629902
-4.218417e-08,-0.00656106
-4.208417e-08,-0.00645988
-4.198417e-08,-0.00604606
-4.188417e-08,-0.00573472
-4.178417e-08,-0.00540782
-4.168417e-08,-0.00520415
-4.158417e-08,-0.00536112
-4.148417e-08,-0.00544674
-4.138417e-08,-0.00523139
-4.128417e-08,-0.00533258
-4.118417e-08,-0.00559722
-4.108417e-08,-0.00571008
-4.098417e-08,-0.00547398
-4.088417e-08,-0.00489022
-4.078417e-08,-0.00495638
-4.068417e-08,-0.00501994
-4.058417e-08,-0.00412744
-4.048417e-08,-0.00375254
-4.038417e-08,-0.00410539
-4.028417e-08,-0.00423511
-4.018417e-08,-0.00451661
-4.008417e-08,-0.00477866
-3.998417e-08,-0.00473066
-3.988417e-08,-0.00458018
-3.978417e-08,-0.00453348
-3.968417e-08,-0.00430516
-3.958417e-08,-0.00373438
-3.948417e-08,-0.00337634
-3.938417e-08,-0.00324143
-3.928417e-08,-0.00321808
-3.918417e-08,-0.00311041
-3.908417e-08,-0.00302738
-3.898417e-08,-0.00322845
-3.888417e-08,-0.00341266
-3.878417e-08,-0.00369416
-3.868417e-08,-0.00393934
-3.858417e-08,-0.003628
-3.848417e-08,-0.00319992
-3.838417e-08,-0.0030676
-3.828417e-08,-0.0027848
-3.818417e-08,-0.00266545
-3.808417e-08,-0.00291452
-3.798417e-08,-0.00293658
-3.788417e-08,-0.0028782
-3.778417e-08,-0.00291452
-3.768417e-08,-0.00290414
-3.758417e-08,-0.00290155
-3.748417e-08,-0.00290674
-3.738417e-08,-0.00290285
-3.728417e-08,-0.00276664
-3.718417e-08,-0.00256038
-3.708417e-08,-0.00241508
-3.698417e-08,-0.00210634
-3.688417e-08,-0.00214526
-3.678417e-08,-0.0024553
-3.668417e-08,-0.00227887
-3.658417e-08,-0.0024553
-3.648417e-08,-0.00296122
-3.638417e-08,-0.00307408
-3.628417e-08,-0.00321159
-3.618417e-08,-0.00313635
-3.608417e-08,-0.00287171
-3.598417e-08,-0.00275107
-3.588417e-08,-0.00257854
-3.578417e-08,-0.00240471
-3.568417e-08,-0.00238525
-3.558417e-08,-0.00242027
-3.548417e-08,-0.00240211
-3.538417e-08,-0.00254351
-3.528417e-08,-0.00261356
-3.518417e-08,-0.0026888
-3.508417e-08,-0.00291971
-3.498417e-08,-0.00278869
-3.488417e-08,-0.00253962
-3.478417e-08,-0.00269918
-3.468417e-08,-0.00251757
-3.458417e-08,-0.00188322
-3.448417e-08,-0.00169641
-3.438417e-08,-0.00162117
-3.428417e-08,-0.00167177
-3.418417e-08,-0.0017989
-3.408417e-08,-0.00185987
-3.398417e-08,-0.00222309
-3.388417e-08,-0.00244362
-3.378417e-08,-0.00240341
-3.368417e-08,-0.00226071
-3.358417e-08,-0.00234374
-3.348417e-08,-0.00218807
-3.338417e-08,-0.00155631
-3.328417e-08,-0.00122162
-3.318417e-08,-0.000947906
-3.308417e-08,-0.000849316
-3.298417e-08,-0.000945312
-3.288417e-08,-0.00118011
-3.278417e-08,-0.00173403
-3.268417e-08,-0.00182614
-3.258417e-08,-0.00140972
-3.248417e-08,-0.00134875
-3.238417e-08,-0.00172884
-3.228417e-08,-0.00166917
-3.218417e-08,-0.00135524
-3.208417e-08,-0.00140324
-3.198417e-08,-0.00101407
-3.188417e-08,-0.000502953
-3.178417e-08,-0.00056522
-3.168417e-08,-0.000746834
-3.158417e-08,-0.000905097
-3.148417e-08,-0.00121254
-3.138417e-08,-0.00130854
-3.128417e-08,-0.00120735
-3.118417e-08,-0.00152777
-3.108417e-08,-0.0017976
-3.098417e-08,-0.00159653
-3.088417e-08,-0.00125016
-3.078417e-08,-0.00119308
-3.068417e-08,-0.0011386
-3.058417e-08,-0.00088953
-3.048417e-08,-0.00116584
-3.038417e-08,-0.00134486
-3.028417e-08,-0.00105558
-3.018417e-08,-0.00132281
-3.008417e-08,-0.0016549
-2.998417e-08,-0.00142529
-2.988417e-08,-0.000944014
-2.978417e-08,-0.000548356
-2.968417e-08,-0.000688458
-2.958417e-08,-0.000812993
-2.948417e-08,-0.000713106
-2.938417e-08,-0.00088953
-2.928417e-08,-0.00109449
-2.918417e-08,-0.00122941
-2.908417e-08,-0.00140843
-2.898417e-08,-0.00157318
-2.888417e-08,-0.00132281
-2.878417e-08,-0.000872666
-2.868417e-08,-0.00073905
-2.858417e-08,-0.00073905
-2.848417e-08,-0.000888233
-2.838417e-08,-0.00108801
-2.828417e-08,-0.00109709
