LECROYWaveRunner„U,21892,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Jun-2021 15:24:40,0                 
Time,Ampl
-8.609017e-08,-4.84724e-05
-8.599017e-08,-8.25792e-06
-8.589017e-08,-0.000271598
-8.579017e-08,-0.000841086
-8.569017e-08,-0.000774927
-8.559017e-08,-0.000302731
-8.549017e-08,-2.12303e-05
-8.539017e-08,0.000310863
-8.529017e-08,0.000382211
-8.519017e-08,0.000151303
-8.509017e-08,0.00012925
-8.499017e-08,-9.5173e-05
-8.489017e-08,-0.000398727
-8.479017e-08,-0.000200249
-8.469017e-08,-0.000256031
-8.459017e-08,-0.000686715
-8.449017e-08,-0.000584233
-8.439017e-08,0.000126655
-8.429017e-08,0.000421129
-8.419017e-08,0.000150005
-8.409017e-08,0.000121466
-8.399017e-08,-8.73896e-05
-8.389017e-08,-0.000540126
-8.379017e-08,-0.000267706
-8.369017e-08,-5.75531e-05
-8.359017e-08,-0.000367593
-8.349017e-08,-0.000507695
-8.339017e-08,-0.000515479
-8.329017e-08,-0.000498615
-8.319017e-08,-0.000506398
-8.309017e-08,-0.000367593
-8.299017e-08,-0.000297543
-8.289017e-08,-8.47951e-05
-8.279017e-08,0.000214867
-8.269017e-08,-0.000114632
-8.259017e-08,-0.000269003
-8.249017e-08,0.000155194
-8.239017e-08,-4.97696e-05
-8.229017e-08,-0.000575152
-8.219017e-08,-0.000390944
-8.209017e-08,-0.000263814
-8.199017e-08,-0.000516776
-8.189017e-08,-0.000673742
-8.179017e-08,-0.00054791
-8.169017e-08,-0.000317001
-8.159017e-08,-0.000184683
-8.149017e-08,0.000264163
-8.139017e-08,0.000432804
-8.129017e-08,0.000127952
-8.119017e-08,0.000131844
-8.109017e-08,-0.000227492
-8.099017e-08,-0.000471373
-8.089017e-08,-0.000275489
-8.079017e-08,-0.00048694
-8.069017e-08,-0.000280678
-8.059017e-08,-6.14448e-05
-8.049017e-08,-8.47951e-05
-8.039017e-08,0.000314755
-8.029017e-08,0.000393887
-8.019017e-08,0.000278432
-8.009017e-08,0.000201895
-7.999017e-08,-1.73386e-05
-7.989017e-08,-0.000170413
-7.979017e-08,-0.000331271
-7.969017e-08,-0.000642608
-7.959017e-08,-0.000733415
-7.949017e-08,-0.000497318
-7.939017e-08,-0.000473967
-7.929017e-08,-0.000253436
-7.919017e-08,-8.34979e-05
-7.909017e-08,-0.000213222
-7.899017e-08,-3.0311e-05
-7.889017e-08,0.000317349
-7.879017e-08,0.000375725
-7.869017e-08,1.63896e-05
-7.859017e-08,-7.70117e-05
-7.849017e-08,3.58482e-05
-7.839017e-08,-1.99331e-05
-7.829017e-08,-0.000285867
-7.819017e-08,-0.000550504
-7.809017e-08,-0.00023268
-7.799017e-08,-7.96061e-05
-7.789017e-08,-8.47951e-05
-7.779017e-08,0.000182436
-7.769017e-08,0.000185031
-7.759017e-08,0.000134439
-7.749017e-08,-0.000105551
-7.739017e-08,-0.000531046
-7.729017e-08,-0.000545315
-7.719017e-08,-0.000470075
-7.709017e-08,-0.000656878
-7.699017e-08,-0.000433753
-7.689017e-08,-0.000235275
-7.679017e-08,-0.00052456
-7.669017e-08,-0.000401322
-7.659017e-08,-0.000545315
-7.649017e-08,-0.000784008
-7.639017e-08,-0.000349432
-7.629017e-08,-0.00026122
-7.619017e-08,-0.000392241
-7.609017e-08,-0.00032219
-7.599017e-08,-0.000475264
-7.589017e-08,-0.000689309
-7.579017e-08,-0.000410402
-7.569017e-08,3.19565e-05
-7.559017e-08,-0.000250842
-7.549017e-08,-0.000451914
-7.539017e-08,-6.96068e-06
-7.529017e-08,0.000200598
-7.519017e-08,0.000148708
-7.509017e-08,-0.000119821
-7.499017e-08,-0.000385755
-7.489017e-08,-0.000479156
-7.479017e-08,-0.000393538
-7.469017e-08,-0.000288462
-7.459017e-08,-0.00077363
-7.449017e-08,-0.000817736
-7.439017e-08,-0.000564774
-7.429017e-08,-0.000431158
-7.419017e-08,1.37952e-05
-7.409017e-08,-9.25785e-05
-7.399017e-08,-0.000532343
-7.389017e-08,-0.000822925
-7.379017e-08,-0.000604988
-7.369017e-08,-0.00026122
-7.359017e-08,-0.00062315
-7.349017e-08,-0.000765846
-7.339017e-08,-0.000479156
-7.329017e-08,-0.000479156
-7.319017e-08,-0.000392241
-7.309017e-08,-1.21496e-05
-7.299017e-08,0.000188923
-7.289017e-08,0.000159086
-7.279017e-08,0.00028881
-7.269017e-08,0.000370536
-7.259017e-08,0.000164275
-7.249017e-08,0.000122763
-7.239017e-08,-9.25785e-05
-7.229017e-08,-0.000675039
-7.219017e-08,-0.000751577
-7.209017e-08,-0.000614069
-7.199017e-08,-0.000414294
-7.189017e-08,-0.000122415
-7.179017e-08,-0.000442833
-7.169017e-08,-0.000463589
-7.159017e-08,-0.000108145
-7.149017e-08,-0.000165224
-7.139017e-08,-5.75531e-05
-7.129017e-08,4.75234e-05
-7.119017e-08,-0.000309218
-7.109017e-08,-0.000553099
-7.099017e-08,-8.60923e-05
-7.089017e-08,0.000258974
-7.079017e-08,-8.25792e-06
-7.069017e-08,8.51434e-05
-7.059017e-08,9.42241e-05
-7.049017e-08,-0.000217114
-7.039017e-08,-0.000188574
-7.029017e-08,-1.21496e-05
-7.019017e-08,0.000157789
-7.009017e-08,-0.00023268
-6.999017e-08,-0.000473967
-6.989017e-08,-0.00013409
-6.979017e-08,-0.000419483
-6.969017e-08,-0.000754171
-6.959017e-08,-0.000654284
-6.949017e-08,-0.000662067
-6.939017e-08,-0.000406511
-6.929017e-08,2.28758e-05
-6.919017e-08,0.000169464
-6.909017e-08,0.00030308
-6.899017e-08,0.000220056
-6.889017e-08,-0.000174305
-6.879017e-08,-0.000505101
-6.869017e-08,-0.00068412
-6.859017e-08,-0.00068412
-6.849017e-08,-0.000659473
-6.839017e-08,-0.000400024
-6.829017e-08,1.76869e-05
-6.819017e-08,3.32538e-05
-6.809017e-08,-4.06889e-05
-6.799017e-08,7.30896e-06
-6.789017e-08,-8.25792e-06
-6.779017e-08,-1.08524e-05
-6.769017e-08,-4.3662e-06
-6.759017e-08,-8.25792e-06
-6.749017e-08,-6.96068e-06
-6.739017e-08,-6.96068e-06
-6.729017e-08,0.000130547
-6.719017e-08,0.000199301
-6.709017e-08,8.22762e-07
-6.699017e-08,-4.32834e-05
-6.689017e-08,0.000153897
-6.679017e-08,0.000191517
-6.669017e-08,-0.000137982
-6.659017e-08,-0.000108145
-6.649017e-08,7.47655e-05
-6.639017e-08,-0.000175602
-6.629017e-08,-0.000213222
-6.619017e-08,-0.000143171
-6.609017e-08,-0.000184683
-6.599017e-08,-0.000310515
-6.589017e-08,-0.000375377
-6.579017e-08,-0.000183385
-6.569017e-08,2.12e-06
-6.559017e-08,9.90344e-06
-6.549017e-08,0.000118872
-6.539017e-08,0.000203192
-6.529017e-08,8.22762e-07
-6.519017e-08,-0.000320893
-6.509017e-08,-0.00066985
-6.499017e-08,-0.000580341
-6.489017e-08,-0.000294948
-6.479017e-08,-0.000468778
-6.469017e-08,-0.00056218
-6.459017e-08,-0.000197655
-6.449017e-08,0.00017595
-6.439017e-08,0.000332916
-6.429017e-08,0.000474315
-6.419017e-08,0.000383509
-6.409017e-08,-8.25792e-06
-6.399017e-08,-0.000201547
-6.389017e-08,-0.000311812
-6.379017e-08,-0.000372782
-6.369017e-08,-0.000460995
-6.359017e-08,-0.000685417
-6.349017e-08,-0.000555693
-6.339017e-08,-0.00030792
-6.329017e-08,-5.10669e-05
-6.319017e-08,0.000195409
-6.309017e-08,0.00016687
-6.299017e-08,0.000144816
-6.289017e-08,0.000168167
-6.279017e-08,-0.000119821
-6.269017e-08,-0.000667256
-6.259017e-08,-0.000611475
-6.249017e-08,-0.000412997
-6.239017e-08,-0.000542721
-6.229017e-08,-0.000364999
-6.219017e-08,-0.000150954
-6.209017e-08,0.00011498
-6.199017e-08,8.77379e-05
-6.189017e-08,5.66041e-05
-6.179017e-08,0.00036405
-6.169017e-08,-6.7931e-05
-6.159017e-08,-0.000455806
-6.149017e-08,-2.77165e-05
-6.139017e-08,7.86572e-05
-6.129017e-08,-0.000475264
-6.119017e-08,-0.000470075
-6.109017e-08,4.10372e-05
-6.099017e-08,-0.000104254
-6.089017e-08,-0.000115929
-6.079017e-08,0.000210976
-6.069017e-08,3.32538e-05
-6.059017e-08,-6.92282e-05
-6.049017e-08,2.67676e-05
-6.039017e-08,-1.47441e-05
-6.029017e-08,-0.000149657
-6.019017e-08,-0.00034554
-6.009017e-08,-0.000361107
-5.999017e-08,-0.000597205
-5.989017e-08,-0.000619258
-5.979017e-08,-0.000285867
-5.969017e-08,-0.000463589
-5.959017e-08,-0.000431158
-5.949017e-08,-0.000263814
-5.939017e-08,-0.000505101
-5.929017e-08,-0.000682823
-5.919017e-08,-0.000682823
-5.909017e-08,-0.000523262
-5.899017e-08,-0.000468778
-5.889017e-08,-0.000663364
-5.879017e-08,-0.000981188
-5.869017e-08,-0.00119912
-5.859017e-08,-0.000760657
-5.849017e-08,-0.000263814
-5.839017e-08,-0.000327379
-5.829017e-08,-0.000366296
-5.819017e-08,-0.000184683
-5.809017e-08,-4.74479e-07
-5.799017e-08,1.12007e-05
-5.789017e-08,-0.000160035
-5.779017e-08,-0.000621853
-5.769017e-08,-0.000908543
-5.759017e-08,-0.00068412
-5.749017e-08,-0.00062315
-5.739017e-08,-0.000563477
-5.729017e-08,-0.000317001
-5.719017e-08,-0.000179494
-5.709017e-08,-0.000153549
-5.699017e-08,-0.000183385
-5.689017e-08,0.000105899
-5.679017e-08,0.000102008
-5.669017e-08,-0.000366296
-5.659017e-08,-0.000252139
-5.649017e-08,-8.99841e-05
-5.639017e-08,-0.000349432
-5.629017e-08,-0.000511587
-5.619017e-08,-0.000655581
-5.609017e-08,-0.000424672
-5.599017e-08,0.000309566
-5.589017e-08,0.000715602
-5.579017e-08,0.000523611
-5.569017e-08,2.02814e-05
-5.559017e-08,-0.00023268
-5.549017e-08,0.000116277
-5.539017e-08,-3.16082e-05
-5.529017e-08,-0.000577746
-5.519017e-08,-0.000532343
-5.509017e-08,-0.000191169
-5.499017e-08,2.41731e-05
-5.489017e-08,-1.77172e-06
-5.479017e-08,-1.73386e-05
-5.469017e-08,-0.000137982
-5.459017e-08,-7.70117e-05
-5.449017e-08,5.27124e-05
-5.439017e-08,-0.000167818
-5.429017e-08,-7.44172e-05
-5.419017e-08,0.000198003
-5.409017e-08,-0.000106848
-5.399017e-08,-0.000545315
-5.389017e-08,-0.000534937
-5.379017e-08,-0.000473967
-5.369017e-08,-0.000658175
-5.359017e-08,-0.000846275
-5.349017e-08,-0.000854059
-5.339017e-08,-0.000546613
-5.329017e-08,-0.000154846
-5.319017e-08,4.71448e-06
-5.309017e-08,0.000139627
-5.299017e-08,5.27124e-05
-5.289017e-08,-0.000477859
-5.279017e-08,-0.00101492
-5.269017e-08,-0.00120172
-5.259017e-08,-0.0013029
-5.249017e-08,-0.00123156
-5.239017e-08,-0.000699687
-5.229017e-08,-0.000572557
-5.219017e-08,-0.000732118
-5.209017e-08,-0.000791791
-5.199017e-08,-0.000734712
-5.189017e-08,-0.000342946
-5.179017e-08,-0.000691904
-5.169017e-08,-0.00141317
-5.159017e-08,-0.00124193
-5.149017e-08,-0.00107848
-5.139017e-08,-0.0013522
-5.129017e-08,-0.00122896
-5.119017e-08,-0.000964324
-5.109017e-08,-0.000994161
-5.099017e-08,-0.000881301
-5.089017e-08,-0.000649095
-5.079017e-08,-0.00120691
-5.069017e-08,-0.00178807
-5.059017e-08,-0.00138204
-5.049017e-08,-0.00136906
-5.039017e-08,-0.00174137
-5.029017e-08,-0.00167002
-5.019017e-08,-0.002198
-5.009017e-08,-0.00278176
-4.999017e-08,-0.00251842
-4.989017e-08,-0.0024315
-4.979017e-08,-0.00240037
-4.969017e-08,-0.00214092
-4.959017e-08,-0.00228102
-4.949017e-08,-0.00253139
-4.939017e-08,-0.00250674
-4.929017e-08,-0.0024821
-4.919017e-08,-0.00264425
-4.909017e-08,-0.00297764
-4.899017e-08,-0.00333049
-4.889017e-08,-0.003372
-4.879017e-08,-0.00329676
-4.869017e-08,-0.00333827
-4.859017e-08,-0.00305288
-4.849017e-08,-0.00291148
-4.839017e-08,-0.0029011
-4.829017e-08,-0.00291927
-4.819017e-08,-0.00346411
-4.809017e-08,-0.00332011
-4.799017e-08,-0.00315666
-4.789017e-08,-0.0038416
-4.779017e-08,-0.00433585
-4.769017e-08,-0.00464849
-4.759017e-08,-0.00456417
-4.749017e-08,-0.00442017
-4.739017e-08,-0.00424375
-4.729017e-08,-0.00379879
-4.719017e-08,-0.00378063
-4.709017e-08,-0.00400246
-4.699017e-08,-0.00415294
-4.689017e-08,-0.00431769
-4.679017e-08,-0.00476524
-4.669017e-08,-0.0050636
-4.659017e-08,-0.0049715
-4.649017e-08,-0.00525689
-4.639017e-08,-0.00527246
-4.629017e-08,-0.00465368
-4.619017e-08,-0.00456546
-4.609017e-08,-0.00485734
-4.599017e-08,-0.00484048
-4.589017e-08,-0.00493777
-4.579017e-08,-0.00490145
-4.569017e-08,-0.00476005
-4.559017e-08,-0.00525819
-4.549017e-08,-0.00571741
-4.539017e-08,-0.00566423
-4.529017e-08,-0.0056279
-4.519017e-08,-0.00566682
-4.509017e-08,-0.00564866
-4.499017e-08,-0.00578876
-4.489017e-08,-0.00586011
-4.479017e-08,-0.00552153
-4.469017e-08,-0.00527246
-4.459017e-08,-0.00532435
-4.449017e-08,-0.00546834
-4.439017e-08,-0.00565644
-4.429017e-08,-0.0056759
-4.419017e-08,-0.00604951
-4.409017e-08,-0.00655284
-4.399017e-08,-0.00650224
-4.389017e-08,-0.00645165
-4.379017e-08,-0.00636214
-4.369017e-08,-0.00585751
-4.359017e-08,-0.0054424
-4.349017e-08,-0.00532824
-4.339017e-08,-0.00516738
-4.329017e-08,-0.00525949
-4.319017e-08,-0.00579395
-4.309017e-08,-0.00632712
-4.299017e-08,-0.00651522
-4.289017e-08,-0.00634139
-4.279017e-08,-0.00613383
-4.269017e-08,-0.00613642
-4.259017e-08,-0.00630247
-4.249017e-08,-0.00607415
-4.239017e-08,-0.00533343
-4.229017e-08,-0.0053451
-4.219017e-08,-0.00560196
-4.209017e-08,-0.00516609
-4.199017e-08,-0.00521279
-4.189017e-08,-0.00569017
-4.179017e-08,-0.00569406
-4.169017e-08,-0.00533862
-4.159017e-08,-0.00525819
-4.149017e-08,-0.00563569
-4.139017e-08,-0.0057213
-4.129017e-08,-0.00533343
-4.119017e-08,-0.00511549
-4.109017e-08,-0.005157
-4.099017e-08,-0.0051609
-4.089017e-08,-0.00514792
-4.079017e-08,-0.0050195
-4.069017e-08,-0.00508566
-4.059017e-08,-0.00535159
-4.049017e-08,-0.0049235
-4.039017e-08,-0.00454471
-4.029017e-08,-0.00482621
-4.019017e-08,-0.00500652
-4.009017e-08,-0.00485604
-3.999017e-08,-0.00463681
-3.989017e-08,-0.0046407
-3.979017e-08,-0.00453433
-3.969017e-08,-0.00444223
-3.959017e-08,-0.00437477
-3.949017e-08,-0.00455768
-3.939017e-08,-0.00516609
-3.929017e-08,-0.00523354
-3.919017e-08,-0.00509603
-3.909017e-08,-0.00517646
-3.899017e-08,-0.00515441
-3.889017e-08,-0.00487161
-3.879017e-08,-0.00460957
-3.869017e-08,-0.00465497
-3.859017e-08,-0.00466924
-3.849017e-08,-0.00464589
-3.839017e-08,-0.00479897
-3.829017e-08,-0.00513755
-3.819017e-08,-0.00507528
-3.809017e-08,-0.00491183
-3.799017e-08,-0.0050195
-3.789017e-08,-0.00498707
-3.779017e-08,-0.00511809
-3.769017e-08,-0.0049248
-3.759017e-08,-0.00444352
-3.749017e-08,-0.00431769
-3.739017e-08,-0.00404527
-3.729017e-08,-0.00377804
-3.719017e-08,-0.00410235
-3.709017e-08,-0.00452655
-3.699017e-08,-0.00479637
-3.689017e-08,-0.00528673
-3.679017e-08,-0.00541256
-3.669017e-08,-0.00526468
-3.659017e-08,-0.00533473
-3.649017e-08,-0.00518684
-3.639017e-08,-0.00496761
-3.629017e-08,-0.0051116
-3.619017e-08,-0.00520889
-3.609017e-08,-0.00498966
-3.599017e-08,-0.00522835
-3.589017e-08,-0.00556304
-3.579017e-08,-0.00547742
-3.569017e-08,-0.00547353
-3.559017e-08,-0.00549948
-3.549017e-08,-0.00561882
-3.539017e-08,-0.00569276
-3.529017e-08,-0.00535678
-3.519017e-08,-0.00510512
-3.509017e-08,-0.00488199
-3.499017e-08,-0.00447595
-3.489017e-08,-0.00458103
-3.479017e-08,-0.00487031
-3.469017e-08,-0.00469
-3.459017e-08,-0.004738
-3.449017e-08,-0.00516998
-3.439017e-08,-0.0052063
-3.429017e-08,-0.0051142
-3.419017e-08,-0.00489366
-3.409017e-08,-0.00460438
-3.399017e-08,-0.00465238
-3.389017e-08,-0.00439682
-3.379017e-08,-0.00423337
-3.369017e-08,-0.00450709
-3.359017e-08,-0.00466016
-3.349017e-08,-0.00466924
-3.339017e-08,-0.00450968
-3.329017e-08,-0.00459141
-3.319017e-08,-0.00485475
-3.309017e-08,-0.00469908
-3.299017e-08,-0.00459789
-3.289017e-08,-0.00440979
-3.279017e-08,-0.00396225
-3.269017e-08,-0.00422559
-3.259017e-08,-0.00444223
-3.249017e-08,-0.00412959
-3.239017e-08,-0.00385198
-3.229017e-08,-0.00350043
-3.219017e-08,-0.00357956
-3.209017e-08,-0.00401154
-3.199017e-08,-0.00431639
-3.189017e-08,-0.00450449
-3.179017e-08,-0.00450449
-3.169017e-08,-0.00433974
-3.159017e-08,-0.00401414
-3.149017e-08,-0.00379361
-3.139017e-08,-0.00382214
-3.129017e-08,-0.0035601
-3.119017e-08,-0.00326952
-3.109017e-08,-0.0036068
-3.099017e-08,-0.00375339
-3.089017e-08,-0.0037469
-3.079017e-08,-0.00415424
-3.069017e-08,-0.00408548
-3.059017e-08,-0.00376896
-3.049017e-08,-0.00395965
-3.039017e-08,-0.00363534
-3.029017e-08,-0.00292835
-3.019017e-08,-0.00294521
-3.009017e-08,-0.00291148
-2.999017e-08,-0.00262739
-2.989017e-08,-0.00237183
-2.979017e-08,-0.00227324
-2.969017e-08,-0.00263776
-2.959017e-08,-0.00287646
-2.949017e-08,-0.00296207
-2.939017e-08,-0.00289073
-2.929017e-08,-0.00263776
-2.919017e-08,-0.00278305
-2.909017e-08,-0.00275192
-2.899017e-08,-0.00259366
-2.889017e-08,-0.00282716
-2.879017e-08,-0.00273246
-2.869017e-08,-0.00231994
-2.859017e-08,-0.00241983
-2.849017e-08,-0.002713
-2.839017e-08,-0.0026702
-2.829017e-08,-0.00278435
-2.819017e-08,-0.00274284
-2.809017e-08,-0.00246134
-2.799017e-08,-0.0024821
-2.789017e-08,-0.00279473
-2.779017e-08,-0.00289851
-2.769017e-08,-0.00251582
-2.759017e-08,-0.00242631
-2.749017e-08,-0.00254307
-2.739017e-08,-0.00220838
-2.729017e-08,-0.00208384
-2.719017e-08,-0.00248858
-2.709017e-08,-0.00256642
-2.699017e-08,-0.00245226
-2.689017e-08,-0.00237442
-2.679017e-08,-0.00215649
-2.669017e-08,-0.00213962
-2.659017e-08,-0.00218632
-2.649017e-08,-0.00201898
-2.639017e-08,-0.0018218
-2.629017e-08,-0.00181531
-2.619017e-08,-0.00184904
-2.609017e-08,-0.00182699
-2.599017e-08,-0.00210979
-2.589017e-08,-0.0023848
-2.579017e-08,-0.00232902
-2.569017e-08,-0.00231994
-2.559017e-08,-0.00206568
-2.549017e-08,-0.0019152
-2.539017e-08,-0.00203974
-2.529017e-08,-0.00185423
-2.519017e-08,-0.00192428
-2.509017e-08,-0.00206698
-2.499017e-08,-0.00183348
-2.489017e-08,-0.00165705
-2.479017e-08,-0.00165446
-2.469017e-08,-0.00195412
-2.459017e-08,-0.00221357
-2.449017e-08,-0.00230308
-2.439017e-08,-0.00236015
-2.429017e-08,-0.00218243
-2.419017e-08,-0.00198785
-2.409017e-08,-0.00184515
-2.399017e-08,-0.00153122
-2.389017e-08,-0.00143652
-2.379017e-08,-0.00181402
-2.369017e-08,-0.00190482
-2.359017e-08,-0.00178937
-2.349017e-08,-0.00198525
-2.339017e-08,-0.00231864
-2.329017e-08,-0.00224729
-2.319017e-08,-0.00195542
-2.309017e-08,-0.00198914
-2.299017e-08,-0.00174267
-2.289017e-08,-0.00157532
-2.279017e-08,-0.00171153
-2.269017e-08,-0.00166094
-2.259017e-08,-0.00165964
-2.249017e-08,-0.00167521
-2.239017e-08,-0.00180104
-2.229017e-08,-0.00173618
-2.219017e-08,-0.00160776
-2.209017e-08,-0.00182958
-2.199017e-08,-0.00187239
-2.189017e-08,-0.00180623
-2.179017e-08,-0.00170505
-2.169017e-08,-0.0013522
-2.159017e-08,-0.00141057
-2.149017e-08,-0.00158051
-2.139017e-08,-0.00105643
-2.129017e-08,-0.000885192
-2.119017e-08,-0.00134831
-2.109017e-08,-0.00167262
-2.099017e-08,-0.00183866
-2.089017e-08,-0.00185034
-2.079017e-08,-0.0018205
-2.069017e-08,-0.00183866
-2.059017e-08,-0.00169467
-2.049017e-08,-0.0013509
-2.039017e-08,-0.00113815
-2.029017e-08,-0.0011654
-2.019017e-08,-0.00145468
-2.009017e-08,-0.00185034
-1.999017e-08,-0.0021513
-1.989017e-08,-0.00221227
-1.979017e-08,-0.00186201
-1.969017e-08,-0.00203714
-1.959017e-08,-0.00242631
-1.949017e-08,-0.00204233
-1.939017e-08,-0.00162721
-1.929017e-08,-0.00164408
-1.919017e-08,-0.00183088
-1.909017e-08,-0.00172321
-1.899017e-08,-0.00105643
-1.889017e-08,-0.000732118
-1.879017e-08,-0.00142744
-1.869017e-08,-0.00179845
-1.859017e-08,-0.00147803
-1.849017e-08,-0.00146506
-1.839017e-08,-0.00167262
-1.829017e-08,-0.00183088
-1.819017e-08,-0.00171672
-1.809017e-08,-0.00147544
-1.799017e-08,-0.00134831
-1.789017e-08,-0.00145079
-1.779017e-08,-0.00141447
-1.769017e-08,-0.00127307
-1.759017e-08,-0.0016337
-1.749017e-08,-0.00174915
-1.739017e-08,-0.00161943
-1.729017e-08,-0.00154289
-1.719017e-08,-0.00160386
-1.709017e-08,-0.00172062
-1.699017e-08,-0.00123415
-1.689017e-08,-0.000911137
-1.679017e-08,-0.000892976
-1.669017e-08,-0.000663364
-1.659017e-08,-0.000778819
-1.649017e-08,-0.000900759
-1.639017e-08,-0.000807358
-1.629017e-08,-0.0011174
-1.619017e-08,-0.00153122
-1.609017e-08,-0.00167391
-1.599017e-08,-0.00167651
-1.589017e-08,-0.00179845
-1.579017e-08,-0.00187628
-1.569017e-08,-0.00153641
-1.559017e-08,-0.00128604
-1.549017e-08,-0.00106421
-1.539017e-08,-0.0010707
-1.529017e-08,-0.00151825
-1.519017e-08,-0.00141966
-1.509017e-08,-0.00111351
-1.499017e-08,-0.00116669
-1.489017e-08,-0.00118485
-1.479017e-08,-0.00115891
-1.469017e-08,-0.00103567
-1.459017e-08,-0.000825519
-1.449017e-08,-0.000678931
-1.439017e-08,-0.000786602
-1.429017e-08,-0.00102919
-1.419017e-08,-0.000743793
-1.409017e-08,-0.000573855
-1.399017e-08,-0.000720443
-1.389017e-08,-0.000662067
-1.379017e-08,-0.000802169
-1.369017e-08,-0.0011615
-1.359017e-08,-0.00122377
-1.349017e-08,-0.00127177
-1.339017e-08,-0.00152343
-1.329017e-08,-0.00124712
-1.319017e-08,-0.000929299
-1.309017e-08,-0.00101362
-1.299017e-08,-0.000876112
-1.289017e-08,-0.000785305
-1.279017e-08,-0.00113945
-1.269017e-08,-0.00124453
-1.259017e-08,-0.00112518
-1.249017e-08,-0.00118096
-1.239017e-08,-0.00103567
-1.229017e-08,-0.000819033
-1.219017e-08,-0.000821628
-1.209017e-08,-0.000990269
-1.199017e-08,-0.00117448
-1.189017e-08,-0.00105124
-1.179017e-08,-0.000672445
-1.169017e-08,-0.000616664
-1.159017e-08,-0.000708768
-1.149017e-08,-0.000659473
-1.139017e-08,-0.000946163
-1.129017e-08,-0.00122507
-1.119017e-08,-0.0011654
-1.109017e-08,-0.00115761
-1.099017e-08,-0.00131717
-1.089017e-08,-0.00150916
-1.079017e-08,-0.00138333
-1.069017e-08,-0.00100324
-1.059017e-08,-0.000812547
-1.049017e-08,-0.000833303
-1.039017e-08,-0.000569963
-1.029017e-08,-0.00042078
-1.019017e-08,-0.000822925
-1.009017e-08,-0.00104735
-9.990168e-09,-0.00113426
-9.890168e-09,-0.00106551
-9.790168e-09,-0.00081125
-9.690168e-09,-0.00109405
-9.590168e-09,-0.00113037
-9.490168e-09,-0.000498615
-9.390168e-09,-0.000415591
-9.290168e-09,-0.00070747
-9.190168e-09,-0.000688012
-9.090168e-09,-0.000511587
-8.990168e-09,-0.000614069
